 X Translation (mm), Y Translation (mm), Z Translation (mm), 
-0.163774809,3.970040671,0.868605434, 
-0.163774809,5.147409228,0.063347255, 
-1.098580624,5.147409228,1.933813004, 
-1.098580624,6.16368256,2.754649899, 
-2.451878578,6.16368256,1.913939046, 
-2.451878578,6.465264527,3.220217661, 
-1.350176899,6.465264527,4.107145475, 
-1.350176899,6.496318796,4.250154437, 
-2.596669847,6.496318796,4.01381862, 
-2.596669847,6.537715868,4.513410173, 
-4.767114881,6.537715868,2.913303413, 
-4.767114881,8.459654595,5.325511463, 
-3.630051156,8.459654595,0.772553669, 
-3.630051156,5.266270872,3.113925003, 
-2.175054809,5.266270872,-0.478951296, 
-2.175054809,2.983584519,-1.497663854, 
-0.181737935,2.983584519,-1.505816933, 
-0.181737935,4.131010007,-1.569138656, 
-0.258203974,4.131010007,-0.316085829, 
-0.258203974,5.155468616,-0.29425096, 
-1.233006476,5.155468616,0.959601239, 
-1.233006476,6.096004838,2.826690552, 
-1.357426449,6.096004838,2.088612869, 
-1.357426449,6.36167364,3.043068925, 
-1.505318961,6.36167364,3.177385097, 
-1.505318961,8.50113648,4.203531058, 
-3.746809002,8.50113648,2.959271257, 
-3.746809002,7.617267247,5.404001829, 
-3.806510735,7.617267247,1.873060674, 
-3.806510735,7.622377908,5.370981776, 
-3.664055803,7.622377908,2.932199594, 
-3.664055803,8.527725393,4.403641366, 
-2.290860499,8.527725393,1.787066463, 
-2.290860499,2.991439474,0.91396986, 
-2.251539534,2.991439474,-3.611459305, 
-2.251539534,3.850733429,-2.579288443, 
-2.251833887,3.850733429,-0.15922509, 
-2.251833887,4.994965058,0.591640716, 
-3.5082903,4.994965058,-0.24434779, 
-3.5082903,5.487390932,4.080893546, 
-1.412940452,5.487390932,4.200963127, 
-1.412940452,8.355171835,5.24880166, 
-1.51998333,8.355171835,5.302440537, 
-1.51998333,8.425282135,6.277264032, 
-3.694709903,8.425282135,4.015029111, 
-3.694709903,9.477273914,5.4576284, 
-1.655364921,9.477273914,5.292784197, 
-1.655364921,8.52946855,6.389376136, 
-1.424388321,8.52946855,7.476135269, 
-1.424388321,7.448340212,5.475016777, 
-1.451528857,7.448340212,3.023192556, 
-1.451528857,4.19636382,1.051193327, 
-2.229428354,4.19636382,-1.490234089, 
-2.229428354,4.005168588,-0.516824515, 
-0.360775652,4.005168588,-0.104782615, 
-0.360775652,4.41800569,0.94949139, 
-1.579075612,4.41800569,1.199806504, 
-1.579075612,6.400130487,4.191737206, 
-1.427728087,6.400130487,5.23033702, 
-1.427728087,9.419918562,5.348249647, 
-3.610527832,9.419918562,5.035137467, 
-3.610527832,6.49746924,6.267309147, 
-0.410849569,6.49746924,6.365096528, 
-0.410849569,7.472862177,5.258079228, 
-1.348396147,7.472862177,3.037140419, 
-1.348396147,10.62563871,1.818431333, 
-2.383827303,10.62563871,-1.386991996, 
-2.383827303,1.920028525,-0.396432658, 
-1.271895864,1.920028525,-0.691712759, 
-1.271895864,4.901498335,-0.238545214, 
-1.315368889,4.901498335,1.935028545, 
-1.315368889,6.115224828,2.065381021, 
-2.277886036,6.115224828,2.941681285, 
-2.277886036,6.328164554,4.114627476, 
-3.584285914,6.328164554,2.909880918, 
-3.584285914,6.531932794,5.409292703, 
-4.641736989,6.531932794,1.953818516, 
-4.641736989,7.518683987,5.364532265, 
-3.504473356,7.518683987,3.05843439, 
-3.504473356,6.441782602,5.311471446, 
-3.465844088,6.441782602,1.758915844, 
-3.465844088,5.118024072,2.240668071, 
-2.232998899,5.118024072,-0.528502007, 
-2.232998899,2.89647632,-1.261865114, 
-2.259225389,2.89647632,-4.750191508, 
-2.259225389,1.722423744,-2.853234475, 
-2.259028993,1.722423744,-4.960675559, 
-2.259028993,2.731440615,-2.869889272, 
-1.209443226,2.731440615,-3.79614809, 
-1.209443226,2.985795083,-3.737492528, 
-2.297620099,2.985795083,-4.556326253, 
-2.297620099,3.874698451,-2.784347682, 
-3.493338305,3.874698451,-3.705509345, 
-3.493338305,4.987245881,-2.616498942, 
-2.5013485,4.987245881,-3.778741502, 
-2.5013485,3.911229745,0.595513737, 
-2.479585427,3.911229745,-1.500190364, 
-2.479585427,5.141691725,0.785457695, 
-2.481661799,5.141691725,2.017288165, 
-2.481661799,6.291954755,3.053390488, 
-2.530445727,6.291954755,4.203367894, 
-2.530445727,7.36895931,4.365541129, 
-3.740764673,7.36895931,3.042492433, 
-3.740764673,6.408498293,5.532750872, 
-1.634197859,6.408498293,5.534124189, 
-1.634197859,8.481253552,5.301433277, 
-3.450103839,8.481253552,3.856916404, 
-3.450103839,7.312883175,3.0305373, 
-2.632781485,7.312883175,-2.746311165, 
-2.632781485,2.793232827,-1.57871027, 
-2.561710602,2.793232827,-3.604490614, 
-2.561710602,3.03172628,-1.314164621, 
-2.447507837,3.03172628,-2.674789774, 
-2.447507837,3.027563912,-1.277934844, 
-3.439897627,3.027563912,-2.588377582, 
-3.439897627,3.104532328,-2.378022917, 
-2.478984418,3.104532328,-3.48634225, 
-2.478984418,3.143049947,-1.355285163, 
-1.501945444,3.143049947,-2.618198912, 
-1.501945444,4.078416369,-1.354899796, 
-2.407977542,4.078416369,-2.612860876, 
-2.407977542,3.102599462,-1.429716702, 
-2.426821128,3.102599462,-0.501524488, 
-2.426821128,4.046403565,-0.207226536, 
-2.404323908,4.046403565,1.005188495, 
-2.404323908,6.006827203,2.922987943, 
-2.468649951,6.006827203,3.060958801, 
-2.468649951,6.324727156,3.265964538, 
-4.808983409,6.324727156,2.898545869, 
-4.808983409,7.451660561,4.340385121, 
-5.858493185,7.451660561,4.036805194, 
-5.858493185,9.612506958,4.461311226, 
-4.850856461,9.612506958,5.134338334, 
-4.850856461,10.60640925,5.3665836, 
-2.657865702,10.60640925,5.231898038, 
-2.657865702,9.606088162,4.481300189, 
-1.537095798,9.606088162,5.204440574, 
-1.537095798,9.62374715,3.217560874, 
-3.447793769,9.62374715,1.795439104, 
-3.447793769,3.030800482,3.135952694, 
-4.75015503,3.030800482,0.60999019, 
-4.75015503,6.063589012,0.901073437, 
-2.403895268,6.063589012,0.893365018, 
-2.403895268,4.304767641,2.884862442, 
-3.543723186,4.304767641,3.051398457, 
-3.543723186,7.281985243,4.280634182, 
-2.477822629,7.281985243,5.205036124, 
-2.477822629,8.464080214,5.277586085, 
-1.446547264,8.464080214,6.400922052, 
-1.446547264,9.60103519,5.385238955, 
-3.669578624,9.60103519,5.242777463, 
-3.669578624,7.717089419,6.464036437, 
-2.624925794,7.717089419,6.433681789, 
-2.624925794,7.583299446,6.461968473, 
-1.594265032,7.583299446,4.409474311, 
-1.594265032,10.65424622,2.015297784, 
-3.56698699,10.65424622,-1.261752836, 
-3.56698699,2.813721167,0.895403991, 
-3.414381744,2.813721167,-2.49088254, 
-3.414381744,3.966532845,0.740938893, 
-2.438258458,3.966532845,1.788953266, 
-2.438258458,5.129435371,2.907656619, 
-2.486411134,5.129435371,2.78030703, 
-2.486411134,8.270269734,2.093822724, 
-2.404161496,8.270269734,4.004119458, 
-2.404161496,6.382741928,3.228572888, 
-4.914097561,6.382741928,4.009314136, 
-4.914097561,8.495867043,4.311126403, 
-4.866254778,8.495867043,4.075386482, 
-4.866254778,8.659832972,5.376757372, 
-2.609739516,8.659832972,5.262169926, 
-2.609739516,7.562742254,6.361615524, 
-1.443539247,7.562742254,4.041876587, 
-1.443539247,3.067579784,3.103411469, 
-3.423546713,3.067579784,-2.418003504, 
-3.423546713,1.93620668,-1.301571187, 
-1.415376767,1.93620668,-1.585550057, 
-1.415376767,5.011811701,1.750966507, 
-1.457906973,5.011811701,1.991431521, 
-1.457906973,5.346936943,3.274222306, 
-1.478196649,5.346936943,4.318425656, 
-1.478196649,8.344946135,5.359513059, 
-1.509102283,8.344946135,6.465399302, 
-1.509102283,9.520384823,5.413454934, 
-0.46711552,9.520384823,7.551171529, 
-0.46711552,9.66371464,5.446966772, 
-0.532645819,9.66371464,6.410412836, 
-0.532645819,7.435965221,5.390622908, 
-2.479373484,7.435965221,1.839354791, 
-2.479373484,2.988250496,2.984742076, 
-2.612106085,2.988250496,-2.504850866, 
-2.612106085,2.88977952,-1.331643157, 
-1.52908307,2.88977952,-1.388362923, 
-1.52908307,5.063211827,0.879102668, 
-1.435130027,5.063211827,1.936847509, 
-1.435130027,5.26543795,3.148186879, 
-1.415340215,5.26543795,4.178870875, 
-1.415340215,8.265633448,5.216119703, 
-1.505949833,8.265633448,5.482461331, 
-1.505949833,8.41168595,6.327910611, 
-2.733972091,8.41168595,4.308466833, 
-2.733972091,9.596034689,5.410877205, 
-1.514910228,9.596034689,6.532039364, 
-1.514910228,7.552148174,6.445597026, 
-0.490931212,7.552148174,6.416394549, 
-0.490931212,7.34662578,5.20063533, 
-1.636948145,7.34662578,2.041530846, 
-1.636948145,2.845257115,4.090663683, 
-2.414826999,2.845257115,-1.479041205, 
-2.414826999,4.107020831,0.859207304, 
-2.283043335,4.107020831,1.766650409, 
-2.283043335,5.096775016,1.925394885, 
